#ct	dtheta
0.42833	0.0213595
0.42834	0.0213718
0.42835	0.0214027
0.42836	0.0213509
0.42837	0.0213059
0.42838	0.0212704
0.42839	0.0212488
0.4284	0.0212076
0.42841	0.0212326
0.42842	0.021189
0.42843	0.0212192
0.42844	0.0212422
0.42845	0.0212173
0.42846	0.0211395
0.42847	0.0211383
0.42848	0.0210383
0.42849	0.0210436
0.4285	0.0210135
0.42851	0.0209731
0.42852	0.0210071
0.42853	0.0210139
0.42854	0.0210775
0.42855	0.0210396
0.42856	0.0210292
0.42857	0.0210118
0.42858	0.0209815
0.42859	0.0210762
0.4286	0.0211043
0.42861	0.0211141
0.42862	0.0211323
0.42863	0.0211057
0.42864	0.0211155
0.42865	0.0210488
0.42866	0.0211077
0.42867	0.0211331
0.42868	0.021152
0.42869	0.0211741
0.4287	0.0211762
0.42871	0.0211601
0.42872	0.0212085
0.42873	0.021197
0.42874	0.0212426
0.42875	0.0212204
0.42876	0.0211913
0.42877	0.0212264
0.42878	0.0212047
0.42879	0.0211643
0.4288	0.021077
0.42881	0.0210627
0.42882	0.0211102
0.42883	0.0211169
0.42884	0.0210777
0.42885	0.0210835
0.42886	0.0210465
0.42887	0.0210161
0.42888	0.0210574
0.42889	0.0210287
0.4289	0.0210506
0.42891	0.0210646
0.42892	0.0210141
0.42893	0.0210506
0.42894	0.0210767
0.42895	0.0211283
0.42896	0.0211286
0.42897	0.0211106
0.42898	0.0211397
0.42899	0.021194
0.429	0.0211519
0.42901	0.0210763
0.42902	0.0210226
0.42903	0.0209589
0.42904	0.0208825
0.42905	0.0208678
0.42906	0.0208976
0.42907	0.0208701
0.42908	0.0208946
0.42909	0.0208818
0.4291	0.020863
0.42911	0.020828
0.42912	0.0208272
0.42913	0.0207858
0.42914	0.0207923
0.42915	0.0207907
0.42916	0.0207799
0.42917	0.0206937
0.42918	0.0207382
0.42919	0.0208149
0.4292	0.0207507
0.42921	0.020774
0.42922	0.0207399
0.42923	0.0206766
0.42924	0.020664
0.42925	0.0207489
0.42926	0.020725
0.42927	0.0207312
0.42928	0.0206917
0.42929	0.0207531
0.4293	0.0207569
0.42931	0.0206945
0.42932	0.0207634
0.42933	0.0207947
0.42934	0.0208867
0.42935	0.0209116
0.42936	0.0209226
0.42937	0.0210101
0.42938	0.0209424
0.42939	0.0208954
0.4294	0.0208333
0.42941	0.0208858
0.42942	0.0208295
0.42943	0.0207667
0.42944	0.0207529
0.42945	0.0206577
0.42946	0.0205702
0.42947	0.0206067
0.42948	0.0205486
0.42949	0.020577
0.4295	0.0206039
0.42951	0.0205944
0.42952	0.0205851
0.42953	0.0206272
0.42954	0.0206814
0.42955	0.0205781
0.42956	0.0205196
0.42957	0.0205715
0.42958	0.0205022
0.42959	0.0204081
0.4296	0.0203356
0.42961	0.020337
0.42962	0.0203426
0.42963	0.0203236
0.42964	0.0203631
0.42965	0.0204163
0.42966	0.0204549
0.42967	0.0204257
0.42968	0.0204034
0.42969	0.0204615
0.4297	0.020508
0.42971	0.0205427
0.42972	0.0205054
0.42973	0.0204881
0.42974	0.0204516
0.42975	0.0204327
0.42976	0.0204295
0.42977	0.0204809
0.42978	0.0204442
0.42979	0.0204382
0.4298	0.0205088
0.42981	0.0204708
0.42982	0.0204601
0.42983	0.0203883
0.42984	0.0204027
0.42985	0.0204367
0.42986	0.020285
0.42987	0.0203318
0.42988	0.0202637
0.42989	0.0202936
0.4299	0.0203301
0.42991	0.0203371
0.42992	0.0202802
0.42993	0.0202869
0.42994	0.0202853
0.42995	0.0202288
0.42996	0.0202225
0.42997	0.0202592
0.42998	0.0201888
0.42999	0.0201819
0.43	0.0202071
0.43001	0.0201346
0.43002	0.0201394
0.43003	0.0201416
0.43004	0.0201673
0.43005	0.0202036
0.43006	0.020156
0.43007	0.020191
0.43008	0.0202124
0.43009	0.0202584
0.4301	0.0202532
0.43011	0.0202388
0.43012	0.0201974
0.43013	0.0201681
0.43014	0.0200959
0.43015	0.0201055
0.43016	0.0201617
0.43017	0.0202081
0.43018	0.0203223
0.43019	0.0204027
0.4302	0.0203238
0.43021	0.0203743
0.43022	0.0203575
0.43023	0.020352
0.43024	0.0203186
0.43025	0.020292
0.43026	0.020273
0.43027	0.0202407
0.43028	0.0202896
0.43029	0.0202513
0.4303	0.0200807
0.43031	0.0200369
0.43032	0.0200308
0.43033	0.0200537
0.43034	0.0200687
0.43035	0.0200922
0.43036	0.0200862
0.43037	0.0201366
0.43038	0.0200945
0.43039	0.0201113
0.4304	0.0201659
0.43041	0.0201888
0.43042	0.0202314
0.43043	0.0201831
0.43044	0.0201678
0.43045	0.0201791
0.43046	0.0201099
0.43047	0.020031
0.43048	0.0199725
0.43049	0.0199117
0.4305	0.0199305
0.43051	0.0199497
0.43052	0.0199503
0.43053	0.0198808
0.43054	0.0198596
0.43055	0.0199139
0.43056	0.0198799
0.43057	0.0198982
0.43058	0.0199186
0.43059	0.0198991
0.4306	0.019864
0.43061	0.0198551
0.43062	0.0199482
0.43063	0.0199959
0.43064	0.020012
0.43065	0.0200352
0.43066	0.0199496
0.43067	0.019978
0.43068	0.0200325
0.43069	0.0200424
0.4307	0.0200247
0.43071	0.0200542
0.43072	0.0200612
0.43073	0.0200473
0.43074	0.0201
0.43075	0.0200395
0.43076	0.0200519
0.43077	0.0199867
0.43078	0.0199302
0.43079	0.0198997
0.4308	0.0199552
0.43081	0.0199607
0.43082	0.0200236
0.43083	0.020001
0.43084	0.0199502
0.43085	0.0199553
0.43086	0.019997
0.43087	0.0199935
0.43088	0.0200563
0.43089	0.0200579
0.4309	0.0200957
0.43091	0.0202024
0.43092	0.0201846
0.43093	0.0201118
0.43094	0.0201238
0.43095	0.0201371
0.43096	0.0200425
0.43097	0.0200459
0.43098	0.0200671
0.43099	0.0201214
0.431	0.0201252
0.43101	0.0200634
0.43102	0.0201419
0.43103	0.0201868
0.43104	0.0201426
0.43105	0.0200577
0.43106	0.0200927
0.43107	0.0201508
0.43108	0.0201677
0.43109	0.0201294
0.4311	0.0201543
0.43111	0.0201798
0.43112	0.0202564
0.43113	0.0202543
0.43114	0.0201866
0.43115	0.0201993
0.43116	0.0201807
0.43117	0.020182
0.43118	0.020212
0.43119	0.0203007
0.4312	0.0203806
0.43121	0.0204255
0.43122	0.0203652
0.43123	0.0203323
0.43124	0.0203282
0.43125	0.0202579
0.43126	0.0202827
0.43127	0.0202778
0.43128	0.0203109
0.43129	0.0202473
0.4313	0.0203055
0.43131	0.0202966
0.43132	0.0202439
0.43133	0.0203276
0.43134	0.0203147
0.43135	0.0203526
0.43136	0.0203126
0.43137	0.0203377
0.43138	0.0203171
0.43139	0.020265
0.4314	0.0202374
0.43141	0.0202743
0.43142	0.0202457
0.43143	0.0201629
0.43144	0.0201382
0.43145	0.0201403
0.43146	0.020167
0.43147	0.0201541
0.43148	0.0201237
0.43149	0.0201492
0.4315	0.0202619
0.43151	0.0203656
0.43152	0.0202893
0.43153	0.0202912
0.43154	0.0203114
0.43155	0.0202872
0.43156	0.0203455
0.43157	0.0202881
0.43158	0.0202371
0.43159	0.0202301
0.4316	0.0202366
0.43161	0.0202415
0.43162	0.0201701
0.43163	0.0202101
0.43164	0.0201839
0.43165	0.0202133
0.43166	0.0202284
0.43167	0.0201304
0.43168	0.0201525
0.43169	0.0201306
0.4317	0.0202227
0.43171	0.0202345
0.43172	0.020281
0.43173	0.0202915
0.43174	0.0203654
0.43175	0.0203317
0.43176	0.0203319
0.43177	0.0202999
0.43178	0.0203461
0.43179	0.0203641
0.4318	0.0202752
0.43181	0.0202155
0.43182	0.0201898
0.43183	0.0201295
0.43184	0.0200789
0.43185	0.020105
0.43186	0.0201165
0.43187	0.0201576
0.43188	0.0200999
0.43189	0.0200664
0.4319	0.0200277
0.43191	0.0200428
0.43192	0.0200973
0.43193	0.0200712
0.43194	0.0200474
0.43195	0.0200258
0.43196	0.0200529
0.43197	0.0200814
0.43198	0.0200291
0.43199	0.0199824
0.432	0.0200379
0.43201	0.0200729
0.43202	0.0200125
0.43203	0.0200611
0.43204	0.0201716
0.43205	0.0201327
0.43206	0.0200467
0.43207	0.0200531
0.43208	0.0200053
0.43209	0.019985
0.4321	0.0199987
0.43211	0.0200744
0.43212	0.0201231
0.43213	0.0201213
0.43214	0.0201381
0.43215	0.0201676
0.43216	0.020211
0.43217	0.0201901
0.43218	0.0202079
0.43219	0.0201555
0.4322	0.0200309
0.43221	0.020028
0.43222	0.0200032
0.43223	0.0199997
0.43224	0.0199777
0.43225	0.0199466
0.43226	0.0199053
0.43227	0.0199523
0.43228	0.0198892
0.43229	0.0198372
0.4323	0.0198483
0.43231	0.0198653
0.43232	0.0198426
0.43233	0.0199136
0.43234	0.0199647
0.43235	0.0199907
0.43236	0.0199506
0.43237	0.01994
0.43238	0.019909
0.43239	0.0199108
0.4324	0.0199255
0.43241	0.0199968
0.43242	0.0199974
0.43243	0.0200413
0.43244	0.0201287
0.43245	0.020154
0.43246	0.0201237
0.43247	0.0200879
0.43248	0.0200647
0.43249	0.0200292
0.4325	0.0200454
0.43251	0.0199914
0.43252	0.0200267
0.43253	0.0199489
0.43254	0.0198856
0.43255	0.0198662
0.43256	0.0198789
0.43257	0.0198612
0.43258	0.019961
0.43259	0.0199453
0.4326	0.0199527
0.43261	0.0199701
0.43262	0.0199218
0.43263	0.0199268
0.43264	0.0199433
0.43265	0.0199458
0.43266	0.0199718
0.43267	0.0199657
0.43268	0.0199627
0.43269	0.0199306
0.4327	0.0200106
0.43271	0.019976
0.43272	0.0199702
0.43273	0.0199196
0.43274	0.019964
0.43275	0.0199436
0.43276	0.0199166
0.43277	0.0199744
0.43278	0.0199899
0.43279	0.0199908
0.4328	0.0199936
0.43281	0.0200256
0.43282	0.0200319
0.43283	0.0200731
0.43284	0.020049
0.43285	0.020066
0.43286	0.020047
0.43287	0.0201056
0.43288	0.0201191
0.43289	0.0201508
0.4329	0.0201321
0.43291	0.0201007
0.43292	0.0201348
0.43293	0.0200973
0.43294	0.0201288
0.43295	0.0200983
0.43296	0.0199978
0.43297	0.019988
0.43298	0.0199767
0.43299	0.0200479
0.433	0.0200441
0.43301	0.0200656
0.43302	0.0201517
0.43303	0.020157
0.43304	0.0201231
0.43305	0.0200341
0.43306	0.0200529
0.43307	0.020055
0.43308	0.020134
0.43309	0.0201123
0.4331	0.0201699
0.43311	0.0201482
0.43312	0.0201375
0.43313	0.0201617
0.43314	0.0201817
0.43315	0.0202279
0.43316	0.0203065
0.43317	0.020296
0.43318	0.0203533
0.43319	0.0203667
0.4332	0.0203242
0.43321	0.020287
0.43322	0.0202614
0.43323	0.0202444
0.43324	0.0202449
0.43325	0.020195
0.43326	0.0201789
0.43327	0.0201593
0.43328	0.0202016
0.43329	0.020204
0.4333	0.0203016
0.43331	0.0202835
0.43332	0.020178
0.43333	0.020157
0.43334	0.0201442
0.43335	0.0201483
0.43336	0.0200815
0.43337	0.0200918
0.43338	0.0200402
0.43339	0.0201456
0.4334	0.0201851
0.43341	0.0201001
0.43342	0.020161
0.43343	0.0201731
0.43344	0.0201281
0.43345	0.0201627
0.43346	0.0200869
0.43347	0.020121
0.43348	0.0200782
0.43349	0.0201179
0.4335	0.0201334
0.43351	0.0202394
0.43352	0.0202066
0.43353	0.0202164
0.43354	0.0201916
0.43355	0.0201552
0.43356	0.0201085
0.43357	0.0201243
0.43358	0.0201453
0.43359	0.020109
0.4336	0.0200674
0.43361	0.020016
0.43362	0.0200244
0.43363	0.0199646
0.43364	0.0199049
0.43365	0.0198263
0.43366	0.0197653
0.43367	0.0197919
0.43368	0.019732
0.43369	0.0197921
0.4337	0.0198305
0.43371	0.0197714
0.43372	0.0197803
0.43373	0.0197284
0.43374	0.0197145
0.43375	0.0197334
0.43376	0.0197236
0.43377	0.0196488
0.43378	0.0196448
0.43379	0.0196148
0.4338	0.0196147
0.43381	0.0195801
0.43382	0.0195881
0.43383	0.0196111
0.43384	0.019673
0.43385	0.0196937
0.43386	0.0196431
0.43387	0.0196186
0.43388	0.0197187
0.43389	0.0196232
0.4339	0.0196131
0.43391	0.0195943
0.43392	0.0195343
0.43393	0.0195493
0.43394	0.019575
0.43395	0.0196166
0.43396	0.0196335
0.43397	0.0196074
0.43398	0.0196884
0.43399	0.0196769
0.434	0.0196395
0.43401	0.0196337
0.43402	0.0197027
0.43403	0.019713
0.43404	0.0197028
0.43405	0.0196807
0.43406	0.0196663
0.43407	0.0196859
0.43408	0.019712
0.43409	0.019732
0.4341	0.0198017
0.43411	0.0197763
0.43412	0.0198372
0.43413	0.0199326
0.43414	0.019933
0.43415	0.0198961
0.43416	0.0199065
0.43417	0.0198512
0.43418	0.0197851
0.43419	0.0196854
0.4342	0.0198064
0.43421	0.01983
0.43422	0.0198376
0.43423	0.0198088
0.43424	0.0198655
0.43425	0.0198646
0.43426	0.0198718
0.43427	0.0198082
0.43428	0.0198346
0.43429	0.0198089
0.4343	0.0197895
0.43431	0.0198202
0.43432	0.0199102
0.43433	0.0198527
0.43434	0.0198944
0.43435	0.0199212
0.43436	0.0198565
0.43437	0.0199168
0.43438	0.0199098
0.43439	0.0199623
0.4344	0.0199403
0.43441	0.0199332
0.43442	0.019869
0.43443	0.0199032
0.43444	0.0198959
0.43445	0.0199122
0.43446	0.0198251
0.43447	0.0198131
0.43448	0.01985
0.43449	0.0198567
0.4345	0.0198396
0.43451	0.019871
0.43452	0.0198778
0.43453	0.0198574
0.43454	0.0199043
0.43455	0.0198583
0.43456	0.0198081
0.43457	0.0198746
0.43458	0.0197936
0.43459	0.0198022
0.4346	0.0197998
0.43461	0.019913
0.43462	0.0199618
0.43463	0.0199577
0.43464	0.0199637
0.43465	0.0199072
0.43466	0.0199023
0.43467	0.0199616
0.43468	0.020029
0.43469	0.0201667
0.4347	0.0201787
0.43471	0.0201521
0.43472	0.0201764
0.43473	0.0201777
0.43474	0.0201409
0.43475	0.020161
0.43476	0.0201216
0.43477	0.0200764
0.43478	0.0201176
0.43479	0.0201336
0.4348	0.0201434
0.43481	0.020129
0.43482	0.0201364
0.43483	0.0201423
0.43484	0.0201699
0.43485	0.0201943
0.43486	0.0202562
0.43487	0.0202003
0.43488	0.0202806
0.43489	0.0202574
0.4349	0.0202666
0.43491	0.0202769
0.43492	0.0203015
0.43493	0.0203423
0.43494	0.0203426
0.43495	0.0203956
0.43496	0.0204518
0.43497	0.020405
0.43498	0.0204377
0.43499	0.0203988
0.435	0.0205272
0.43501	0.0204767
0.43502	0.0205549
0.43503	0.0205247
0.43504	0.0205112
0.43505	0.0204218
0.43506	0.0204534
0.43507	0.0204854
0.43508	0.0205488
0.43509	0.0205922
0.4351	0.0206358
0.43511	0.0205698
0.43512	0.0205986
0.43513	0.0206491
0.43514	0.0206529
0.43515	0.0206822
0.43516	0.0206951
0.43517	0.0207512
0.43518	0.0208358
0.43519	0.0207956
0.4352	0.020739
0.43521	0.0207225
0.43522	0.0206572
0.43523	0.0207214
0.43524	0.020793
0.43525	0.020801
0.43526	0.020787
0.43527	0.0208419
0.43528	0.0207904
0.43529	0.0207859
0.4353	0.0208332
0.43531	0.020781
0.43532	0.0207613
0.43533	0.020722
0.43534	0.0207779
0.43535	0.0207426
0.43536	0.0207706
0.43537	0.0207255
0.43538	0.0207286
0.43539	0.0207079
0.4354	0.0206543
0.43541	0.0206638
0.43542	0.0206372
0.43543	0.0206281
0.43544	0.0207435
0.43545	0.0206907
0.43546	0.0207057
0.43547	0.0206475
0.43548	0.0206107
0.43549	0.0206447
0.4355	0.0206693
0.43551	0.0206627
0.43552	0.0206884
0.43553	0.0206786
0.43554	0.0207222
0.43555	0.020697
0.43556	0.0206657
0.43557	0.0206467
0.43558	0.020622
0.43559	0.0205911
0.4356	0.0206128
0.43561	0.0206679
0.43562	0.0206563
0.43563	0.020685
0.43564	0.0207167
0.43565	0.020726
0.43566	0.0207947
0.43567	0.0207943
0.43568	0.0208039
0.43569	0.0207583
0.4357	0.0207029
0.43571	0.020703
0.43572	0.0206664
0.43573	0.0207177
0.43574	0.0206423
0.43575	0.0206563
0.43576	0.0206898
0.43577	0.020608
0.43578	0.0205917
0.43579	0.0205624
0.4358	0.0205284
0.43581	0.0206409
0.43582	0.0206664
0.43583	0.0205848
0.43584	0.0206298
0.43585	0.0206575
0.43586	0.0207049
0.43587	0.0206339
0.43588	0.0206335
0.43589	0.0206402
0.4359	0.0206671
0.43591	0.0206651
0.43592	0.0205989
0.43593	0.0205846
0.43594	0.0205971
0.43595	0.0205722
0.43596	0.0205698
0.43597	0.0204788
0.43598	0.0204508
0.43599	0.0204442
0.436	0.0203789
0.43601	0.0203629
0.43602	0.0203944
0.43603	0.0203879
0.43604	0.0203934
0.43605	0.0204197
0.43606	0.0204278
0.43607	0.0204517
0.43608	0.0204238
0.43609	0.0204356
0.4361	0.0205046
0.43611	0.0205729
0.43612	0.0205533
0.43613	0.0205536
0.43614	0.0205244
0.43615	0.0205072
0.43616	0.0205225
0.43617	0.0204775
0.43618	0.0203969
0.43619	0.0203789
0.4362	0.0203222
0.43621	0.0203676
0.43622	0.0202955
0.43623	0.0203059
0.43624	0.0203472
0.43625	0.0203417
0.43626	0.0203453
0.43627	0.0203586
0.43628	0.0203859
0.43629	0.0204685
0.4363	0.02053
0.43631	0.0204717
0.43632	0.0205739
0.43633	0.0205283
0.43634	0.0205651
0.43635	0.0204923
0.43636	0.0203622
0.43637	0.020392
0.43638	0.0203112
0.43639	0.0203125
0.4364	0.0203136
0.43641	0.0203031
0.43642	0.0203402
0.43643	0.020301
0.43644	0.0203132
0.43645	0.0202793
0.43646	0.020326
0.43647	0.0203734
0.43648	0.0203059
0.43649	0.02035
0.4365	0.0203618
0.43651	0.0203465
0.43652	0.0203161
0.43653	0.0203062
0.43654	0.0203177
0.43655	0.0203265
0.43656	0.0203037
0.43657	0.0202685
0.43658	0.0202337
0.43659	0.0201643
0.4366	0.0202332
0.43661	0.0201748
0.43662	0.0201317
0.43663	0.0201366
0.43664	0.0201924
0.43665	0.0201602
0.43666	0.0200795
0.43667	0.0200693
0.43668	0.0200665
0.43669	0.0201049
0.4367	0.0200802
0.43671	0.0200558
0.43672	0.0199853
0.43673	0.0199334
0.43674	0.0199584
0.43675	0.0199536
0.43676	0.0199623
0.43677	0.0199708
0.43678	0.0199883
0.43679	0.0200164
0.4368	0.0200237
0.43681	0.0200419
0.43682	0.0201301
0.43683	0.0200904
0.43684	0.0200817
0.43685	0.020079
0.43686	0.0200741
0.43687	0.0200024
0.43688	0.0199822
0.43689	0.0199538
0.4369	0.0199217
0.43691	0.0199403
0.43692	0.0198824
0.43693	0.0198566
0.43694	0.0198199
0.43695	0.0198866
0.43696	0.0199464
0.43697	0.0199368
0.43698	0.0199339
0.43699	0.0199356
0.437	0.0198844
0.43701	0.0198297
0.43702	0.0199061
0.43703	0.0199554
0.43704	0.0199016
0.43705	0.0199075
0.43706	0.0198887
0.43707	0.0198132
0.43708	0.0197742
0.43709	0.0198557
0.4371	0.0198909
0.43711	0.0198072
0.43712	0.0197789
0.43713	0.0198225
0.43714	0.0198337
0.43715	0.0198254
0.43716	0.0197689
0.43717	0.0198888
0.43718	0.0199495
0.43719	0.0199493
0.4372	0.0200408
0.43721	0.0200484
0.43722	0.0200327
0.43723	0.0199757
0.43724	0.0199514
0.43725	0.0200169
0.43726	0.0199526
0.43727	0.0199556
0.43728	0.0199555
0.43729	0.0199603
0.4373	0.0198933
0.43731	0.0198665
0.43732	0.0199228
0.43733	0.0198254
0.43734	0.0197854
0.43735	0.0197625
0.43736	0.0197709
0.43737	0.0198635
0.43738	0.0198814
0.43739	0.0199097
0.4374	0.0198944
0.43741	0.0199308
0.43742	0.0199331
0.43743	0.0199535
0.43744	0.0199309
0.43745	0.0198614
0.43746	0.0198497
0.43747	0.019791
0.43748	0.0197472
0.43749	0.0197414
0.4375	0.0196891
0.43751	0.0196936
0.43752	0.0197089
0.43753	0.0196707
0.43754	0.0196693
0.43755	0.0196415
0.43756	0.0196117
0.43757	0.0195948
0.43758	0.0196201
0.43759	0.0195266
0.4376	0.0195315
0.43761	0.0195237
0.43762	0.0194567
0.43763	0.0194369
0.43764	0.01947
0.43765	0.0194753
0.43766	0.0194774
0.43767	0.0195152
0.43768	0.0195447
0.43769	0.0194393
0.4377	0.0194852
0.43771	0.0194675
0.43772	0.019472
0.43773	0.0195054
0.43774	0.0195433
0.43775	0.0195646
0.43776	0.0195599
0.43777	0.0195553
0.43778	0.0195634
0.43779	0.0195121
0.4378	0.0195563
0.43781	0.0196265
0.43782	0.0196403
0.43783	0.0196343
0.43784	0.019574
0.43785	0.0195872
0.43786	0.019586
0.43787	0.0195654
0.43788	0.0195897
0.43789	0.0195506
0.4379	0.0195746
0.43791	0.0195054
0.43792	0.0194847
0.43793	0.0194091
0.43794	0.0194202
0.43795	0.0194574
0.43796	0.0194115
0.43797	0.0193955
0.43798	0.0193175
0.43799	0.019359
0.438	0.0192612
0.43801	0.0193124
0.43802	0.0193327
0.43803	0.0193573
0.43804	0.0194474
0.43805	0.0194818
0.43806	0.019467
0.43807	0.0195375
0.43808	0.0194654
0.43809	0.0194629
0.4381	0.0194652
0.43811	0.0194842
0.43812	0.0194398
0.43813	0.0194362
0.43814	0.0193563
0.43815	0.0193852
0.43816	0.0194204
0.43817	0.0193853
0.43818	0.0194513
0.43819	0.0194954
0.4382	0.0195094
0.43821	0.0195114
0.43822	0.0194866
0.43823	0.0194777
0.43824	0.019464
0.43825	0.0195137
0.43826	0.0194265
0.43827	0.0194211
0.43828	0.0193949
0.43829	0.0194238
0.4383	0.0193886
0.43831	0.0194231
0.43832	0.019409
0.43833	0.0194368
0.43834	0.0194284
0.43835	0.0193714
0.43836	0.0193836
0.43837	0.0193592
0.43838	0.0193845
0.43839	0.019382
0.4384	0.0193724
0.43841	0.0193725
0.43842	0.0193398
0.43843	0.019348
0.43844	0.0193365
0.43845	0.0193316
0.43846	0.0193875
0.43847	0.0193589
0.43848	0.019397
0.43849	0.0194091
0.4385	0.0194332
0.43851	0.0194304
0.43852	0.0194403
0.43853	0.0194535
0.43854	0.0194107
0.43855	0.0194277
0.43856	0.0193572
0.43857	0.0193752
0.43858	0.0193735
0.43859	0.019354
0.4386	0.0193377
0.43861	0.0192286
0.43862	0.019227
0.43863	0.0192146
0.43864	0.0191186
0.43865	0.0190834
0.43866	0.0190955
0.43867	0.0190413
0.43868	0.0191031
0.43869	0.0191359
0.4387	0.0191621
0.43871	0.0191417
0.43872	0.0191604
0.43873	0.0191472
0.43874	0.0192304
0.43875	0.019234
0.43876	0.01921
0.43877	0.0192955
0.43878	0.0193097
0.43879	0.0192918
0.4388	0.0192659
0.43881	0.0193001
0.43882	0.0192567
0.43883	0.0191732
0.43884	0.0192025
0.43885	0.0191772
0.43886	0.0191761
0.43887	0.0192062
0.43888	0.0192902
0.43889	0.0193252
0.4389	0.0192596
0.43891	0.0192227
0.43892	0.0191965
0.43893	0.0192876
0.43894	0.0191967
0.43895	0.0191812
0.43896	0.0192046
0.43897	0.0192295
0.43898	0.0192028
0.43899	0.0191875
0.439	0.0192704
0.43901	0.0193336
0.43902	0.0193541
0.43903	0.0194072
0.43904	0.0194357
0.43905	0.0193795
0.43906	0.0194314
0.43907	0.0195066
0.43908	0.0194389
0.43909	0.0194296
0.4391	0.0194302
0.43911	0.0194258
0.43912	0.0193465
0.43913	0.0193066
0.43914	0.0193337
0.43915	0.0193482
0.43916	0.0193718
0.43917	0.0193644
0.43918	0.0192765
0.43919	0.0192486
0.4392	0.0192319
0.43921	0.0192096
0.43922	0.0192531
0.43923	0.0192614
0.43924	0.0193174
0.43925	0.0193016
0.43926	0.0194284
0.43927	0.0194006
0.43928	0.01943
0.43929	0.0193707
0.4393	0.0193224
0.43931	0.0193725
0.43932	0.0192635
0.43933	0.0192286
0.43934	0.0192104
0.43935	0.019198
0.43936	0.0192054
0.43937	0.0191495
0.43938	0.0190926
0.43939	0.0191217
0.4394	0.0191275
0.43941	0.0191741
0.43942	0.0192241
0.43943	0.0193124
0.43944	0.0193672
0.43945	0.0194007
0.43946	0.0194396
0.43947	0.0194152
0.43948	0.0194323
0.43949	0.0194278
0.4395	0.0195318
0.43951	0.0195111
0.43952	0.0195005
0.43953	0.0196007
0.43954	0.0197127
0.43955	0.0196276
0.43956	0.0196321
0.43957	0.0196301
0.43958	0.0195326
0.43959	0.0195773
0.4396	0.0195691
0.43961	0.0195403
0.43962	0.0195492
0.43963	0.0195126
0.43964	0.0194969
0.43965	0.0194361
0.43966	0.0194721
0.43967	0.0193905
0.43968	0.0193492
0.43969	0.019372
0.4397	0.0194065
0.43971	0.0194333
0.43972	0.0194087
0.43973	0.0193701
0.43974	0.0193334
0.43975	0.0193
0.43976	0.0193252
0.43977	0.0192899
0.43978	0.0193709
0.43979	0.0193348
0.4398	0.0192729
0.43981	0.0191688
0.43982	0.0191395
0.43983	0.0191039
0.43984	0.0191055
0.43985	0.0190658
0.43986	0.0191658
0.43987	0.0191643
0.43988	0.0191747
0.43989	0.0191367
0.4399	0.0191629
0.43991	0.0191723
0.43992	0.0191382
0.43993	0.0191309
0.43994	0.0191609
0.43995	0.0191972
0.43996	0.0192691
0.43997	0.0192229
0.43998	0.0192443
0.43999	0.0192419
0.44	0.0192169
0.44001	0.0192323
0.44002	0.0191975
0.44003	0.019207
0.44004	0.0191404
0.44005	0.0191181
0.44006	0.0190896
0.44007	0.0190942
0.44008	0.0191171
0.44009	0.0191147
0.4401	0.0190512
0.44011	0.0190236
0.44012	0.0190547
0.44013	0.0190389
0.44014	0.0190153
0.44015	0.0190045
0.44016	0.0189783
0.44017	0.0190469
0.44018	0.0189634
0.44019	0.0189057
0.4402	0.018851
0.44021	0.0187607
0.44022	0.0187152
0.44023	0.0186812
0.44024	0.0186588
0.44025	0.0186809
0.44026	0.0187059
0.44027	0.0187071
0.44028	0.0187216
0.44029	0.018697
0.4403	0.0186692
0.44031	0.0186514
0.44032	0.0187057
0.44033	0.0187185
0.44034	0.0187613
0.44035	0.0188389
0.44036	0.0189317
0.44037	0.0189572
0.44038	0.0189807
0.44039	0.0189763
0.4404	0.0189121
0.44041	0.0189451
0.44042	0.0189723
0.44043	0.0189385
0.44044	0.0189431
0.44045	0.0188695
0.44046	0.0188673
0.44047	0.0188283
0.44048	0.018884
0.44049	0.0188458
0.4405	0.0188371
0.44051	0.018714
0.44052	0.018788
0.44053	0.0188052
0.44054	0.0188356
0.44055	0.0188627
0.44056	0.0188647
0.44057	0.018909
0.44058	0.018886
0.44059	0.0189372
0.4406	0.0189767
0.44061	0.0189393
0.44062	0.0189458
0.44063	0.0189504
0.44064	0.0190001
0.44065	0.0189392
0.44066	0.0189704
0.44067	0.018957
0.44068	0.0189787
0.44069	0.0189672
0.4407	0.0190505
0.44071	0.0189931
0.44072	0.0189745
0.44073	0.0189458
0.44074	0.018885
0.44075	0.0189034
0.44076	0.0188552
0.44077	0.0188644
0.44078	0.0189498
0.44079	0.0189817
0.4408	0.0189491
0.44081	0.018911
0.44082	0.0188951
0.44083	0.0189301
0.44084	0.0190028
0.44085	0.0189576
0.44086	0.0190047
0.44087	0.019097
0.44088	0.0190552
0.44089	0.0190227
0.4409	0.0190447
0.44091	0.0190808
0.44092	0.0190614
0.44093	0.0190767
0.44094	0.0190739
0.44095	0.0190606
0.44096	0.0191441
0.44097	0.0191863
0.44098	0.019183
0.44099	0.0191202
0.441	0.0191275
0.44101	0.0191283
0.44102	0.019117
0.44103	0.0191128
0.44104	0.0191377
0.44105	0.0191016
0.44106	0.0190874
0.44107	0.0191594
0.44108	0.0191337
0.44109	0.0191084
0.4411	0.0191557
0.44111	0.0191128
0.44112	0.01907
0.44113	0.0191221
0.44114	0.0191109
0.44115	0.0191936
0.44116	0.0191784
